Overall_Position,Gender_Position,Category_Position,Category,Race_No,Country ,Official_Time,Net_Time,tenkm_Time,Half_Way_Time,thirtykm_Time
5881,850,5881,MR1,A9057,Hong Kong SAR,20353,20319,4395,9609,14042
5882,5032,5882,MR1,A6576,Hong Kong SAR,20354,20000,4821,9725,14004
5883,851,5883,MR1,A0815,China,20354,20227,4517,9563,14008
5884,5033,5884,MR1,A7162,Hong Kong SAR,20354,20261,4350,9293,13782
5885,5034,5885,MR1,A3694,China,20355,20329,4617,9633,13727
5886,5035,5886,MR1,A4320,Hong Kong SAR,20355,20079,4973,9629,13866
5887,5036,5887,MR1,A2733,Hong Kong SAR,20357,20288,4398,9467,13749
5888,5037,5888,MR1,A3728,Hong Kong SAR,20359,19988,4615,9310,13309
5889,5038,5889,MR1,A1808,Hong Kong SAR,20360,20306,4153,8846,13844
5890,5039,5890,MR1,A2808,Hong Kong SAR,20360,20262,4618,9642,13872
5891,852,5891,MR1,A3078,Hong Kong SAR,20364,20234,4519,9558,13975
5892,5040,5892,MR1,A0150,Hong Kong SAR,20366,20060,4737,9869,13944
5893,853,5893,MR1,A1342,Hong Kong SAR,20367,20300,3844,8331,13437
5894,5041,5894,MR1,A7522,China,20368,20358,3966,8767,13308
5895,5042,5895,MR1,A4512,China,20368,20359,3966,8768,13307
5896,5043,5896,MR1,A1876,Hong Kong SAR,20369,19988,4517,9030,13261
5897,5044,5897,MR1,A2918,Hong Kong SAR,20370,20114,4503,9139,13311
5898,5045,5898,MR1,A0137,China,20371,20098,5025,10087,14213
5899,5046,5899,MR1,A1318,Hong Kong SAR,20373,20070,4726,9342,13461
5900,5047,5900,MR1,A5502,Macao SAR,20373,20337,5025,10238,14562
5901,5048,5901,MR1,A2883,China,20374,20244,4610,9925,14225
5902,5049,5902,MR1,A4513,Hong Kong SAR,20375,20013,4844,9359,14284
5903,5050,5903,MR1,A1511,Hong Kong SAR,20376,20122,4212,8597,13219
5904,5051,5904,MR1,A6631,Hong Kong SAR,20376,20123,4211,8597,13221
5905,5052,5905,MR1,A6891,Hong Kong SAR,20377,20216,4399,9080,13475
5906,5053,5906,MR1,A0791,China,20377,20357,4006,8449,12554
5907,5054,5907,MR1,A5265,Hong Kong SAR,20378,20074,4342,9264,13710
5908,854,5908,MR1,A3619,China,20378,20239,4776,9779,14119
5909,5055,5909,MR1,A6865,Hong Kong SAR,20379,20116,4872,10033,14543
5911,855,5911,MR1,A6169,Hong Kong SAR,20381,20344,4121,8741,13438
5912,5057,5912,MR1,A9179,Singapore,20382,20301,4498,9649,13944
5913,5058,5913,MR1,A4770,Hong Kong SAR,20383,20295,4759,10154,14079
5914,5059,5914,MR1,A4541,Hong Kong SAR,20386,20265,4563,9633,14136
5915,856,5915,MR1,A6022,Hong Kong SAR,20386,20325,4681,9832,13774
5916,5060,5916,MR1,A6073,Hong Kong SAR,20386,20148,4790,9624,14200
5917,5061,5917,MR1,A1815,Hong Kong SAR,20386,20316,4285,9204,13762
5918,5062,5918,MR1,A0336,Hong Kong SAR,20387,20024,4939,9978,14479
5919,5063,5919,MR1,A0257,United Kingdom,20390,20238,4620,9419,13696
5920,5064,5920,MR1,A0067,China,20390,20272,4499,9041,13447
5921,5065,5921,MR1,A3394,Hong Kong SAR,20390,20270,4768,9929,14226
5922,5066,5922,MR1,A7042,Hong Kong SAR,20391,20200,4620,9637,14049
5923,857,5923,MR1,A9104,China,20392,20318,4406,9307,13714
5924,5067,5924,MR1,A5021,Hong Kong SAR,20392,20141,4792,9318,13731
5925,5068,5925,MR1,A2953,Hong Kong SAR,20393,20120,4996,10158,14687
5926,5069,5926,MR1,A1070,Hong Kong SAR,20393,20078,4781,9578,13885
5927,5070,5927,MR1,A8729,Japan,20393,20226,4623,9552,13520
5928,858,5928,MR1,A7701,Hong Kong SAR,20394,20039,4699,9780,14093
5929,859,5929,MR1,A3934,Singapore,20399,20392,3906,8772,13696
5930,5071,5930,MR1,A6493,China,20399,20302,4577,9311,13733
5931,860,5931,MR1,A5856,China,20399,20316,4577,9308,13648
5932,5072,5932,MR1,A1827,China,20399,20303,4577,9308,13648
5933,861,5933,MR1,A2648,Hong Kong SAR,20403,20114,4679,9539,13923
5934,5073,5934,MR1,A5939,Hong Kong SAR,20403,20115,4680,9540,13918
5935,5074,5935,MR1,A1502,Hong Kong SAR,20405,20367,4242,9293,13838
5936,5075,5936,MR1,A6053,Hong Kong SAR,20406,20221,4004,8565,13276
5937,5076,5937,MR1,A6874,Hong Kong SAR,20406,20023,4554,8903,13486
5938,5077,5938,MR1,A7746,Hong Kong SAR,20408,20215,4162,8508,12755
5939,5078,5939,MR1,A7708,Hong Kong SAR,20408,20262,4497,9335,13832
5940,5079,5940,MR1,A4719,Hong Kong SAR,20410,20267,4227,8939,13340
5941,5080,5941,MR1,A4724,Hong Kong SAR,20411,20146,4524,9535,13839
5942,5081,5942,MR1,A2633,Hong Kong SAR,20412,20116,4896,10007,14203
5943,5082,5943,MR1,A5791,Hong Kong SAR,20414,20292,4640,9658,14069
5944,5083,5944,MR1,A5663,China,20417,20024,4569,9168,13346
5945,5084,5945,MR1,A1833,China,20417,20025,4569,9168,13346
5946,862,5946,MR1,A1778,Hong Kong SAR,20419,20311,4690,9625,14130
5947,5085,5947,MR1,A5393,Hong Kong SAR,20420,20159,4699,9375,13868
5949,863,5949,MR1,A5362,Hong Kong SAR,20422,20273,4392,9270,13663
5950,5087,5950,MR1,A5570,Macao SAR,20424,20356,3967,8703,13656
5951,5088,5951,MR1,A7125,Hong Kong SAR,20425,20421,3539,8758,13423
5952,5089,5952,MR1,A3736,Hong Kong SAR,20426,20182,5157,10472,14588
5953,5090,5953,MR1,A5325,Hong Kong SAR,20427,20383,3726,8407,13416
5954,5091,5954,MR1,A8367,Hong Kong SAR,20428,20272,3855,8580,13450
5955,864,5955,MR1,A8458,China,20430,20245,4780,9796,14285
5956,5092,5956,MR1,A1887,Hong Kong SAR,20431,20103,5027,9944,14026
5957,5093,5957,MR1,A0725,Hong Kong SAR,20434,20029,4969,9772,13942
5958,865,5958,MR1,A0362,Australia,20435,20066,4616,9726,13910
5959,5094,5959,MR1,A4534,China,20436,20141,4427,8780,12792
5960,5095,5960,MR1,A4555,Hong Kong SAR,20437,20088,5024,9800,14087
5961,5096,5961,MR1,A3875,Hong Kong SAR,20438,20273,4362,9038,13668
5962,5097,5962,MR1,A5511,Hong Kong SAR,20439,20361,4072,9075,13804
5963,5098,5963,MR1,A1189,Hong Kong SAR,20440,20257,4482,9358,14341
5964,5099,5964,MR1,A0718,Hong Kong SAR,20440,20127,5131,10500,14628
5965,5100,5965,MR1,A2181,China,20442,20327,4219,9039,13951
5966,5101,5966,MR1,A2230,Hong Kong SAR,20443,20326,4453,9281,13989
5967,5102,5967,MR1,A8722,Japan,20447,20317,4601,9419,13427
5968,5103,5968,MR1,A7954,China,20448,20378,4658,9931,14213
5969,5104,5969,MR1,A5401,Hong Kong SAR,20455,20186,4711,9458,13879
5970,5105,5970,MR1,A8364,Hong Kong SAR,20455,20448,3890,8990,13488
5971,5106,5971,MR1,A3661,China,20458,20458,5119,10212,14311
5972,5107,5972,MR1,A8846,Japan,20460,20330,4616,8954,13439
5973,5108,5973,MR1,A0439,Hong Kong SAR,20460,20084,4950,10050,14217
5974,866,5974,MR1,A0969,Hong Kong SAR,20460,20084,4951,10050,14217
5975,5109,5975,MR1,A2209,Hong Kong SAR,20463,20271,4599,9647,14009
5976,5110,5976,MR1,A2755,Hong Kong SAR,20465,20321,4120,8789,13325
5977,5111,5977,MR1,A7317,China,20466,20234,5183,10187,14306
5978,5112,5978,MR1,A0721,China,20466,20233,5188,10187,14307
5979,867,5979,MR1,A0031,Hong Kong SAR,20466,20252,4855,9738,14346
5980,5113,5980,MR1,A7448,Hong Kong SAR,20467,20329,4298,9304,13695
5981,5114,5981,MR1,A3422,Hong Kong SAR,20467,20189,4681,9267,13451
5982,5115,5982,MR1,A2940,Hong Kong SAR,20467,20430,4054,8929,13610
5983,868,5983,MR1,A5952,Malaysia,20468,20375,4438,9859,14161
5984,869,5984,MR1,A0552,Hong Kong SAR,20468,20404,4135,9345,14217
5985,5116,5985,MR1,A3749,Hong Kong SAR,20469,20211,4854,9835,14002
5986,5117,5986,MR1,A6074,Hong Kong SAR,20472,20088,5119,9761,13982
5987,5118,5987,MR1,A5969,Hong Kong SAR,20472,20294,4244,9117,13745
5988,5119,5988,MR1,A6032,Hong Kong SAR,20473,20304,4206,8882,13352
5989,5120,5989,MR1,A8339,China,20473,20188,4730,9438,13507
5990,5121,5990,MR1,A1277,Hong Kong SAR,20473,19548,4725,9737,14322
5991,870,5991,MR1,A5243,Hong Kong SAR,20474,20232,5076,10176,14576
5993,871,5993,MR1,A3634,Hong Kong SAR,20475,20440,4624,9570,14016
5994,5123,5994,MR1,A2999,Hong Kong SAR,20476,20313,4647,9338,13646
5995,5124,5995,MR1,A3163,Hong Kong SAR,20478,20212,5051,10173,14437
5996,5125,5996,MR1,A2460,Hong Kong SAR,20478,20209,4361,9224,13632
5997,5126,5997,MR1,A1215,Hong Kong SAR,20479,19553,4725,9747,14322
5998,5127,5998,MR1,A3268,Malaysia,20481,20426,4455,9690,13898
5999,5128,5999,MR1,A8191,China,20481,20248,4531,9097,13722
6000,5129,6000,MR1,A2889,Hong Kong SAR,20482,20167,4650,9285,14127
6001,5130,6001,MR1,A4798,Hong Kong SAR,20485,20485,4681,9451,13654
6002,5131,6002,MR1,A3824,Hong Kong SAR,20485,20455,3953,8668,13585
6003,872,6003,MR1,A0154,Hong Kong SAR,20487,20305,4799,9937,14297
6004,5132,6004,MR1,A4413,China,20489,20467,4216,9218,13343
6005,5133,6005,MR1,A7335,Hong Kong SAR,20489,20219,4759,9788,14189
6006,5134,6006,MR1,A2620,Hong Kong SAR,20490,20149,4802,10028,14395
6007,5135,6007,MR1,A2605,Hong Kong SAR,20490,20295,5299,10256,14604
6008,5136,6008,MR1,A7619,Hong Kong SAR,20492,20310,4343,9555,14230
6009,5137,6009,MR1,A1747,Hong Kong SAR,20492,20202,4405,8943,13997
6010,5138,6010,MR1,A1588,Hong Kong SAR,20494,20181,4601,9327,13005
6011,5139,6011,MR1,A6369,China,20494,20224,4759,9788,14189
6012,5140,6012,MR1,A6434,Hong Kong SAR,20498,20266,4603,9417,13884
6013,5141,6013,MR1,A8724,Japan,20499,20461,3872,8448,13248
6014,5142,6014,MR1,A3648,Hong Kong SAR,20499,20358,4640,9632,13953
6015,5143,6015,MR1,A3448,Hong Kong SAR,20502,20186,5033,10172,14279
6016,5144,6016,MR1,A3466,China,20506,20441,3900,8403,13053
6017,873,6017,MR1,A9050,Hong Kong SAR,20507,20156,4897,9769,14023
6018,874,6018,MR1,A0709,China,20507,20479,4267,9166,13516
6019,5145,6019,MR1,A7133,Hong Kong SAR,20508,20189,4831,9741,14070
6020,5146,6020,MR1,A7386,Hong Kong SAR,20510,20363,4276,9163,13706
6021,875,6021,MR1,A2862,Thailand,20510,20303,4614,9366,13895
6022,5147,6022,MR1,A1922,China,20515,20430,4136,9596,14255
6023,876,6023,MR1,A5929,China,20515,20461,4582,9918,14154
6024,877,6024,MR1,A2358,China,20516,20461,4582,9918,14154
6025,5148,6025,MR1,A5573,China,20516,20509,4484,9505,13827
6026,878,6026,MR1,A8952,China,20516,20421,4596,9978,14720
6027,5149,6027,MR1,A0259,Hong Kong SAR,20516,20201,5096,10249,14398
6028,5150,6028,MR1,A2369,Hong Kong SAR,20517,20359,4801,9326,13293
6029,5151,6029,MR1,A3125,Hong Kong SAR,20519,20286,4835,10008,14153
6030,5152,6030,MR1,A4368,Hong Kong SAR,20521,20143,5115,10117,14272
6031,5153,6031,MR1,A6236,Hong Kong SAR,20521,20502,3885,8705,13334
6032,5154,6032,MR1,A6586,China,20522,20168,4655,9386,13835
6033,5155,6033,MR1,A2707,China,20522,20487,4349,10517,14273
6034,879,6034,MR1,A4466,China,20522,20487,4349,9548,14274
6035,880,6035,MR1,A8003,Hong Kong SAR,20523,20448,4480,9207,13528
6036,5156,6036,MR1,A2477,Hong Kong SAR,20524,20244,4855,9986,14302
6037,5157,6037,MR1,A7216,Hong Kong SAR,20525,20087,5063,10022,14382
6038,5158,6038,MR1,A1465,Hong Kong SAR,20525,20087,5062,10025,14375
6039,5159,6039,MR1,A5391,Hong Kong SAR,20527,20218,5032,10362,14514
6040,5160,6040,MR1,A6222,Hong Kong SAR,20527,20272,4828,9936,14255
6041,5161,6041,MR1,A3814,Hong Kong SAR,20528,20247,4487,9113,13618
6042,881,6042,MR1,A3968,Japan,20529,20343,4691,9803,14266
6043,5162,6043,MR1,A6177,China,20529,20269,4473,9373,13840
6044,5163,6044,MR1,A0604,Hong Kong SAR,20530,20054,4444,8736,13125
6045,882,6045,MR1,A0228,Hong Kong SAR,20530,20214,4855,10049,14406
6046,5164,6046,MR1,A3938,China,20530,20206,4682,9400,13825
6047,883,6047,MR1,A6426,China,20532,20075,4682,9323,13972
6048,5165,6048,MR1,A7379,Hong Kong SAR,20532,20416,4293,8915,13278
6049,5166,6049,MR1,A4960,Hong Kong SAR,20533,20250,4600,9665,13899
6050,5167,6050,MR1,A7987,Hong Kong SAR,20533,20306,4543,9455,13882
6051,5168,6051,MR1,A1494,Hong Kong SAR,20534,20404,4408,9372,13503
6052,5169,6052,MR1,A2836,Hong Kong SAR,20534,20296,4712,9831,14110
6053,5170,6053,MR1,A2278,Hong Kong SAR,20534,20232,4623,9505,13993
6054,884,6054,MR1,A4038,China,20535,20467,4217,9201,13634
6055,5171,6055,MR1,A3497,Hong Kong SAR,20536,20315,4424,9451,13914
6056,885,6056,MR1,A8637,China,20536,20435,4406,9541,13986
6057,886,6057,MR1,A8650,China,20536,20434,4407,9538,13793
6058,5172,6058,MR1,A6317,Hong Kong SAR,20537,20268,4399,9006,13412
6059,887,6059,MR1,A1601,Philippines,20538,20395,4823,9889,14176
6060,888,6060,MR1,A4611,Malaysia,20539,20526,4189,9324,14058
6061,889,6061,MR1,A0114,China,20540,20307,5181,10272,14380
6062,5173,6062,MR1,A0556,Hong Kong SAR,20545,20381,4306,8888,13362
6063,5174,6063,MR1,A0339,Ireland,20545,20399,3995,8968,13675
6064,5175,6064,MR1,A8452,China,20546,20340,4780,9752,14000
6065,890,6065,MR1,A5300,Hong Kong SAR,20548,20401,4276,8961,13881
6066,891,6066,MR1,A8807,Japan,20548,20524,3945,8660,13137
6067,5176,6067,MR1,A9077,China,20548,20177,4819,9642,14011
6068,5177,6068,MR1,A6191,Hong Kong SAR,20549,20239,4683,9229,13280
6069,5178,6069,MR1,A4303,Hong Kong SAR,20550,20278,4228,8691,13332
6070,5179,6070,MR1,A3572,Hong Kong SAR,20550,20368,4726,9656,13778
6071,5180,6071,MR1,A4093,Hong Kong SAR,20550,20420,4565,9515,13739
6072,5181,6072,MR1,A2108,Hong Kong SAR,20552,20295,4706,9695,14060
6073,5182,6073,MR1,A2401,Hong Kong SAR,20552,20180,4838,9654,13721
6074,892,6074,MR1,A0942,Malaysia,20552,20459,4706,9556,13869
6075,893,6075,MR1,A0425,Hong Kong SAR,20553,20425,5163,10219,14650
6076,5183,6076,MR1,A6192,Hong Kong SAR,20553,20426,5163,10220,14651
6077,5184,6077,MR1,A0104,Hong Kong SAR,20555,20194,4952,9905,14426
6078,5185,6078,MR1,A0881,Hong Kong SAR,20556,20199,4623,9460,13938
6079,5186,6079,MR1,A2406,Hong Kong SAR,20556,20242,4550,9430,14278
6080,5187,6080,MR1,A8695,Japan,20557,20395,4884,10084,14432
6081,5188,6081,MR1,A2029,Hong Kong SAR,20557,20286,4632,9545,13992
6082,5189,6082,MR1,A0750,Hong Kong SAR,20558,20302,4402,9123,13941
6083,894,6083,MR1,A4411,Hong Kong SAR,20558,20200,4809,10122,14473
6084,5190,6084,MR1,A8282,Hong Kong SAR,20560,20454,4907,10058,14364
6085,5191,6085,MR1,A6528,Taiwan,20561,20376,4687,9910,14244
6086,5192,6086,MR1,A2497,Hong Kong SAR,20562,20514,4080,8845,13880
6087,895,6087,MR1,A0996,Thailand,20562,20355,5219,10479,14741
6088,5193,6088,MR1,A1065,Hong Kong SAR,20564,20326,4568,8961,13420
6089,5194,6089,MR1,A5136,China,20564,20415,4671,9590,13867
6090,5195,6090,MR1,A5644,Hong Kong SAR,20567,20410,4861,10050,14368
6091,5196,6091,MR1,A0485,Hong Kong SAR,20568,20304,4813,9884,14207
6092,896,6092,MR1,A8576,Hong Kong SAR,20570,20452,4877,10011,14282
6093,5197,6093,MR1,A5278,Hong Kong SAR,20571,20494,4187,9545,14167
6094,5198,6094,MR1,A1192,Hong Kong SAR,20572,20322,5286,10060,14317
6095,897,6095,MR1,A5044,Hong Kong SAR,20572,20457,5040,10098,14164
6096,5199,6096,MR1,A7518,Hong Kong SAR,20574,20386,4029,9340,14230
6097,5200,6097,MR1,A5099,Hong Kong SAR,20574,20288,4097,8888,13513
6098,5201,6098,MR1,A3584,Hong Kong SAR,20576,20311,4249,9141,13916
6099,5202,6099,MR1,A4703,Hong Kong SAR,20579,20417,4971,10102,14412
6100,898,6100,MR1,A1538,Hong Kong SAR,20580,20238,4942,10073,14684
6101,5203,6101,MR1,A7751,China,20581,20560,3835,8178,12784
6102,899,6102,MR1,A6057,Hong Kong SAR,20584,20408,4333,9060,13405
6103,5204,6103,MR1,A1722,China,20584,20408,4333,9060,13405
6104,900,6104,MR1,A6632,Macao SAR,20587,20250,5004,10077,14364
6105,5205,6105,MR1,A7105,Hong Kong SAR,20588,20504,5044,10462,14734
6106,901,6106,MR1,A2173,Hong Kong SAR,20589,20342,5159,10060,14321
6107,902,6107,MR1,A2573,Hong Kong SAR,20591,20576,4016,8752,13489
6108,5206,6108,MR1,A4563,Hong Kong SAR,20591,20466,4169,9057,13684
6109,903,6109,MR1,A7454,China,20593,20576,3948,8400,13167
6110,5207,6110,MR1,A3266,Hong Kong SAR,20593,20373,4808,10003,14159
6111,904,6111,MR1,A5061,China,20594,20513,4380,9276,14000
6112,5208,6112,MR1,A1163,Hong Kong SAR,20597,20291,4874,9723,14082
6113,5209,6113,MR1,A0804,Hong Kong SAR,20598,20427,4422,9333,13783
6114,5210,6114,MR1,A0614,China,20598,20229,4863,9912,14330
6115,5211,6115,MR1,A5484,Hong Kong SAR,20599,20319,4875,9986,14024
6116,905,6116,MR1,A0413,Hong Kong SAR,20600,20503,4228,9536,14013
6117,5212,6117,MR1,A4129,Hong Kong SAR,20601,20301,4362,8966,13719
6118,906,6118,MR1,A2304,Korea,20601,20555,4260,9330,14058
6119,5213,6119,MR1,A0886,Hong Kong SAR,20603,20366,4783,9742,14123
6120,5214,6120,MR1,A0206,Hong Kong SAR,20603,20385,4651,9523,14003
6121,5215,6121,MR1,A4374,China,20603,20457,4502,9303,13564
6122,5216,6122,MR1,A4819,Hong Kong SAR,20604,20526,4325,9142,13689
6123,907,6123,MR1,A0823,China,20604,20319,4969,9955,14248
6124,5217,6124,MR1,A1434,Hong Kong SAR,20604,20284,5314,10555,14673
6125,5218,6125,MR1,A7314,Hong Kong SAR,20605,20525,4520,9440,13631
6126,5219,6126,MR1,A3201,Hong Kong SAR,20605,20314,4573,9577,13750
6127,5220,6127,MR1,A2446,Hong Kong SAR,20607,20441,4619,9722,14316
6128,5221,6128,MR1,A5983,Hong Kong SAR,20607,20353,4759,9858,14330
6129,908,6129,MR1,A4105,Hong Kong SAR,20609,20555,4146,8758,13835
6130,5222,6130,MR1,A4753,Hong Kong SAR,20610,20393,4756,9932,14226
6131,5223,6131,MR1,A2018,Hong Kong SAR,20611,20305,4651,9784,14118
6132,5224,6132,MR1,A7150,Hong Kong SAR,20612,20457,4041,8750,14135
6133,5225,6133,MR1,A1023,Hong Kong SAR,20614,20333,4288,8740,13309
6134,5226,6134,MR1,A3747,Hong Kong SAR,20615,20367,4930,9959,14193
6135,5227,6135,MR1,A2382,Hong Kong SAR,20615,20367,4930,9959,14243
6136,5228,6136,MR1,A4322,China,20615,20330,4969,9955,14249
6137,909,6137,MR1,A5378,Hong Kong SAR,20615,20446,4357,9309,14119
6138,5229,6138,MR1,A5478,Hong Kong SAR,20616,20297,4569,9325,13474
6139,5230,6139,MR1,A3307,Hong Kong SAR,20617,20447,4637,9786,14394
6140,5231,6140,MR1,A0993,Hong Kong SAR,20617,20267,4966,10115,14482
6141,5232,6141,MR1,A0691,Hong Kong SAR,20617,20515,3987,8622,13366
6142,5233,6142,MR1,A5234,China,20618,20503,4553,9254,13826
6143,910,6143,MR1,A5375,Hong Kong SAR,20620,20456,4906,10045,14275
6144,5234,6144,MR1,A5127,Hong Kong SAR,20620,20456,4906,10045,14298
6145,911,6145,MR1,A0018,Malaysia,20621,20531,4558,9259,13761
6146,5235,6146,MR1,A1944,Japan,20621,20505,4101,9020,13852
6147,5236,6147,MR1,A5604,Hong Kong SAR,20621,20356,4748,9851,14247
6148,5237,6148,MR1,A3434,Hong Kong SAR,20622,20298,4766,9735,14093
6149,5238,6149,MR1,A3540,Hong Kong SAR,20624,20366,4353,9081,14219
6150,912,6150,MR1,A6759,Hong Kong SAR,20624,20463,4695,10042,14559
6151,913,6151,MR1,A2455,China,20627,20479,4685,10112,14594
6152,5239,6152,MR1,A0814,Taiwan,20627,20544,4680,9581,14058
6153,914,6153,MR1,A6131,China,20631,20559,4109,9404,13563
6154,915,6154,MR1,A0948,Hong Kong SAR,20632,20442,4660,9488,13739
6155,5240,6155,MR1,A5846,Hong Kong SAR,20632,20399,4504,9284,13791
6156,5241,6156,MR1,A6844,China,20635,20344,4711,9412,13487
6158,5242,6158,MR1,A2482,Hong Kong SAR,20636,20257,4949,9981,14154
6159,5243,6159,MR1,A7618,Hong Kong SAR,20639,20399,4069,8780,13236
6160,5244,6160,MR1,A7957,Hong Kong SAR,20639,20399,4142,8794,13236
6161,5245,6161,MR1,A0764,Japan,20640,20486,4869,9859,13788
6162,5246,6162,MR1,A4679,Hong Kong SAR,20641,20415,4991,10105,14452
6163,5247,6163,MR1,A8277,Hong Kong SAR,20641,20251,4777,9228,13600
6164,5248,6164,MR1,A1176,Malaysia,20642,20452,4400,9221,13731
6165,5249,6165,MR1,A8586,China,20642,20402,4807,9926,14502
6166,917,6166,MR1,A6617,Hong Kong SAR,20643,20311,4720,9666,13950
6167,918,6167,MR1,A6778,China,20644,20487,4566,9649,14074
6168,5250,6168,MR1,A6936,China,20644,20487,4567,9648,14057
6169,919,6169,MR1,A7202,Hong Kong SAR,20645,20553,4646,9766,14199
6170,5251,6170,MR1,A8360,China,20645,20363,5126,10179,14242
6171,5252,6171,MR1,A2887,China,20645,20276,4884,9906,14177
6172,920,6172,MR1,A8455,China,20645,20460,4780,9797,14286
6173,5253,6173,MR1,A1788,Hong Kong SAR,20647,20451,5299,10256,14604
6174,921,6174,MR1,A7491,China,20647,20542,4044,9144,13629
6175,5254,6175,MR1,A9151,China,20647,20542,4044,9144,13629
6176,5255,6176,MR1,A1793,China,20648,20470,4687,9602,13629
6177,922,6177,MR1,A2560,China,20648,20457,4458,9197,13552
6178,5256,6178,MR1,A9155,China,20648,20469,4686,9601,13628
6179,923,6179,MR1,A6975,China,20650,20408,4920,9909,14105
6180,5257,6180,MR1,A3638,Hong Kong SAR,20650,20456,4846,10013,14378
6181,924,6181,MR1,A2441,Hong Kong SAR,20650,20555,4145,9047,13897
6182,925,6182,MR1,A1554,China,20650,20410,4920,9909,14105
6183,5258,6183,MR1,A4362,Hong Kong SAR,20651,20612,4203,9002,13589
6184,5259,6184,MR1,A1096,Hong Kong SAR,20653,20336,4652,9452,14300
6185,5260,6185,MR1,A4974,Hong Kong SAR,20655,20382,4596,10015,14379
6186,5261,6186,MR1,A0905,Hong Kong SAR,20655,20444,4480,9254,13561
6187,926,6187,MR1,A8168,China,20655,20415,4585,9295,13841
6188,5262,6188,MR1,A9061,China,20655,20390,4715,9429,13264
6189,5263,6189,MR1,A7294,China,20657,20515,4082,8307,13137
6190,5264,6190,MR1,A6235,China,20657,20490,4329,8617,12893
6191,927,6191,MR1,A2717,Singapore,20658,20570,4695,10030,14458
6192,5265,6192,MR1,A7843,China,20658,20610,4532,9685,14429
6193,5266,6193,MR1,A0156,Taiwan,20659,20476,4930,9810,13962
6194,5267,6194,MR1,A2651,United Kingdom,20659,20351,4456,9006,13735
6195,5268,6195,MR1,A2035,United States,20660,20351,4458,9017,13736
6196,928,6196,MR1,A8325,Hong Kong SAR,20661,20399,5232,10242,14385
6197,5269,6197,MR1,A0141,Hong Kong SAR,20663,20414,4458,9297,13793
6198,5270,6198,MR1,A8409,Singapore,20663,20489,4833,10120,14532
6199,5271,6199,MR1,A7582,Hong Kong SAR,20664,20607,4295,9303,13905
6200,5272,6200,MR1,A2440,Hong Kong SAR,20666,20364,5002,10154,14640
6201,929,6201,MR1,A2628,China,20667,20450,5127,10268,14669
6202,5273,6202,MR1,A3149,China,20668,20581,4252,9084,13428
6203,930,6203,MR1,A8395,Hong Kong SAR,20671,20406,5122,10355,14570
6204,931,6204,MR1,A8566,Australia,20673,20313,4726,9546,13883
6205,932,6205,MR1,A8582,Australia,20673,20314,4726,9546,13904
6206,5274,6206,MR1,A7305,Hong Kong SAR,20674,20638,4229,9118,13864
6207,5275,6207,MR1,A7360,Hong Kong SAR,20675,20415,4900,10047,14252
6208,5276,6208,MR1,A5115,Hong Kong SAR,20676,20547,4435,9274,13972
6209,5277,6209,MR1,A7416,Hong Kong SAR,20676,20515,5108,10112,14273
6210,5278,6210,MR1,A3745,Hong Kong SAR,20676,20508,4366,9501,14005
6211,5279,6211,MR1,A0188,Taiwan,20678,20499,4400,9256,13673
6212,5280,6212,MR1,A2002,Hong Kong SAR,20678,20314,4874,9909,13986
6213,933,6213,MR1,A7141,Hong Kong SAR,20678,20320,4874,9909,13986
6214,5281,6214,MR1,A7338,China,20679,20565,3945,8619,12870
6215,934,6215,MR1,A1297,Hong Kong SAR,20679,20295,4836,9804,14136
6216,5282,6216,MR1,A5320,China,20680,20317,4662,9196,13470
6217,935,6217,MR1,A3789,Hong Kong SAR,20681,20648,4157,9404,14184
6218,5283,6218,MR1,A2501,China,20684,20548,4257,8910,13497
6219,5284,6219,MR1,A6630,China,20684,20610,4234,8639,12803
6220,5285,6220,MR1,A3518,Hong Kong SAR,20685,20685,4761,9911,14138
6221,5286,6221,MR1,A2277,Japan,20685,20535,3890,8141,13002
6222,936,6222,MR1,A7786,Hong Kong SAR,20685,20576,4322,9401,13839
6223,5287,6223,MR1,A2411,China,20687,20509,4686,9602,14724
6224,5288,6224,MR1,A2511,Philippines,20690,20562,4749,9691,14117
6225,5289,6225,MR1,A3967,Hong Kong SAR,20690,20591,4272,8988,13288
6226,5290,6226,MR1,A2214,China,20691,20586,4519,9710,14388
6227,5291,6227,MR1,A3557,China,20692,20553,4194,9407,14226
6228,5292,6228,MR1,A5424,China,20693,20429,4583,9327,13877
6229,5293,6229,MR1,A7699,Hong Kong SAR,20695,20430,4803,9382,13678
6230,5294,6230,MR1,A7555,Macao SAR,20696,20411,4510,9314,14146
6231,5295,6231,MR1,A8391,United Kingdom,20697,20631,4522,9380,13595
6232,937,6232,MR1,A4734,Hong Kong SAR,20697,20383,4766,9663,13911
6233,938,6233,MR1,A3660,Hong Kong SAR,20698,20493,5092,10033,14322
6235,939,6235,MR1,A5788,Hong Kong SAR,20700,20674,3927,8969,14373
6236,5297,6236,MR1,A5312,China,20701,20679,4179,9243,13735
6237,5298,6237,MR1,A6486,Singapore,20701,20560,4547,9441,13828
6238,940,6238,MR1,A5134,Hong Kong SAR,20704,20545,5194,9987,14284
6239,5299,6239,MR1,A9160,China,20707,20669,4218,9601,13672
6240,5300,6240,MR1,A7113,Hong Kong SAR,20707,20548,5194,9905,14210
